name= 20150911_001.sig,,,,,name= 20150911_002.sig,,,,,name= 20150911_003.sig,,,,,
instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,instrument= HI: 9122002 (HR-1024i),,,,,
integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  150.0  40.0  4.0,,,,,integration= 10.0  4.0  4.0  100.0  40.0  4.0,,,,,
scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,scan method= Time-based  Time-based,,,,,
scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  33  116  740,,,,,scan coadds= 500  740  740  50  116  740,,,,,
scan time= 5  5,,,,,scan time= 5  5,,,,,scan time= 5  5,,,,,
scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,scan settings= AI  AI,,,,,
external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set1= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data set2= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,external data dark= 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,,,,,
external data mask= 0,,,,,external data mask= 0,,,,,external data mask= 0,,,,,
optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,optic= FIBER1(2)  FIBER1(2),,,,,
temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,temp= 29.1  -4.7  -10.3  29.3  -4.7  -10.3,,,,,
battery= 7.46  7.46,,,,,battery= 7.46  7.44,,,,,battery= 7.46  7.46,,,,,
error= 6  3,,,,,error= 6  3,,,,,error= 6  2,,,,,
units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,units= Radiance  Radiance,,,,,
time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:11 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:33:53 AM,,,,,time= 9/11/2015 10:31:56 AM  9/11/2015 10:34:13 AM,,,,,
longitude=                                   ,,,,,longitude=                                   ,,,,,longitude=                                   ,,,,,
latitude=                                   ,,,,,latitude=                                   ,,,,,latitude=                                   ,,,,,
gpstime=                                   ,,,,,gpstime=                                   ,,,,,gpstime=                                   ,,,,,
comm= ,,,,,comm= ,,,,,comm= ,,,,,
memory slot= 48  50,,,,,memory slot= 48  51,,,,,memory slot= 48  52,,,,,
factors= 1.015  1.042  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.035  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,factors= 1.015  1.038  1.000 [Overlap: Remove @ 990 1900  Matching Type: None],,,,,
,,,,,,,,,,,,,,,AVERAGE OF INPUT FILES: 20150911_001.sig:20150911_002.sig:20150911_003.sig
Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Refer,Target,Reflect,,Wavlen,Avg Refer,Avg Target,Avg Reflect,,
1660.3,795664.43,50556.70,6.35,,1660.3,795664.43,56822.08,7.14,,1660.3,795664.43,51255.73,6.44,,1660.3,795664.43,52878.17,6.65,,
1663.9,788553.68,49989.71,6.34,,1663.9,788553.68,56188.18,7.13,,1663.9,788553.68,50689.96,6.43,,1663.9,788553.68,52289.28,6.63,,
1667.6,781725.93,49480.01,6.33,,1667.6,781725.93,55646.42,7.12,,1667.6,781725.93,50178.09,6.42,,1667.6,781725.93,51768.17,6.62,,
1671.2,775610.33,49018.88,6.32,,1671.2,775610.33,55134.14,7.11,,1671.2,775610.33,49696.92,6.41,,1671.2,775610.33,51283.31,6.61,,
1674.9,769814.33,48576.45,6.31,,1674.9,769814.33,54658.17,7.10,,1674.9,769814.33,49272.24,6.40,,1674.9,769814.33,50835.62,6.60,,
1678.5,766627.88,48318.90,6.30,,1678.5,766627.88,54404.18,7.10,,1678.5,766627.88,49032.53,6.40,,1678.5,766627.88,50585.20,6.60,,
1682.2,767212.38,48260.56,6.29,,1682.2,767212.38,54377.54,7.09,,1682.2,767212.38,48988.30,6.39,,1682.2,767212.38,50542.13,6.59,,
1685.8,768293.60,48289.16,6.29,,1685.8,768293.60,54431.81,7.08,,1685.8,768293.60,49022.31,6.38,,1685.8,768293.60,50581.09,6.58,,
1689.4,765765.00,48054.24,6.28,,1689.4,765765.00,54226.77,7.08,,1689.4,765765.00,48816.69,6.37,,1689.4,765765.00,50365.90,6.58,,
1693.1,764782.20,47950.63,6.27,,1693.1,764782.20,54120.38,7.08,,1693.1,764782.20,48717.68,6.37,,1693.1,764782.20,50262.90,6.57,,
1696.7,764160.20,47813.90,6.26,,1696.7,764160.20,54017.99,7.07,,1696.7,764160.20,48595.31,6.36,,1696.7,764160.20,50142.40,6.56,,
1700.4,763011.15,47705.01,6.25,,1700.4,763011.15,53911.03,7.07,,1700.4,763011.15,48471.51,6.35,,1700.4,763011.15,50029.18,6.56,,
1704.0,760546.80,47486.78,6.24,,1704.0,760546.80,53689.24,7.06,,1704.0,760546.80,48258.70,6.35,,1704.0,760546.80,49811.57,6.55,,
1707.6,755094.60,47072.32,6.23,,1707.6,755094.60,53254.89,7.05,,1707.6,755094.60,47852.71,6.34,,1707.6,755094.60,49393.31,6.54,,
1711.3,749322.75,46647.56,6.23,,1711.3,749322.75,52799.93,7.05,,1711.3,749322.75,47435.12,6.33,,1711.3,749322.75,48960.87,6.53,,
1714.9,745275.04,46344.05,6.22,,1714.9,745275.04,52475.84,7.04,,1714.9,745275.04,47122.26,6.32,,1714.9,745275.04,48647.38,6.53,,
1718.5,742788.38,46135.63,6.21,,1718.5,742788.38,52242.12,7.03,,1718.5,742788.38,46896.44,6.31,,1718.5,742788.38,48424.73,6.52,,
1722.2,740660.40,45933.66,6.20,,1722.2,740660.40,52085.96,7.03,,1722.2,740660.40,46721.74,6.31,,1722.2,740660.40,48247.12,6.51,,
1725.8,738496.85,45764.62,6.20,,1725.8,738496.85,51948.85,7.03,,1725.8,738496.85,46565.55,6.31,,1725.8,738496.85,48093.01,6.51,,
1729.4,735759.80,45546.72,6.19,,1729.4,735759.80,51793.62,7.04,,1729.4,735759.80,46377.46,6.30,,1729.4,735759.80,47905.93,6.51,,
1733.0,735003.50,45409.21,6.18,,1733.0,735003.50,51698.96,7.03,,1733.0,735003.50,46266.61,6.29,,1733.0,735003.50,47791.59,6.50,,
1736.6,733358.06,45256.58,6.17,,1736.6,733358.06,51604.01,7.04,,1736.6,733358.06,46120.35,6.29,,1736.6,733358.06,47660.31,6.50,,
1740.2,731586.63,45054.99,6.16,,1740.2,731586.63,51430.57,7.03,,1740.2,731586.63,45946.13,6.28,,1740.2,731586.63,47477.23,6.49,,
1743.9,732007.38,44994.10,6.15,,1743.9,732007.38,51416.15,7.02,,1743.9,732007.38,45902.07,6.27,,1743.9,732007.38,47437.44,6.48,,
1747.5,730149.20,44817.99,6.14,,1747.5,730149.20,51248.28,7.02,,1747.5,730149.20,45734.69,6.26,,1747.5,730149.20,47266.99,6.47,,
1751.1,726369.05,44530.49,6.13,,1751.1,726369.05,50938.24,7.01,,1751.1,726369.05,45441.07,6.26,,1751.1,726369.05,46969.93,6.47,,
1754.7,721041.95,44116.07,6.12,,1754.7,721041.95,50507.54,7.00,,1754.7,721041.95,45025.26,6.24,,1754.7,721041.95,46549.62,6.46,,
1758.3,715850.10,43766.93,6.11,,1758.3,715850.10,50132.78,7.00,,1758.3,715850.10,44677.32,6.24,,1758.3,715850.10,46192.34,6.45,,
1761.9,710409.98,43319.36,6.10,,1761.9,710409.98,49674.25,6.99,,1761.9,710409.98,44242.96,6.23,,1761.9,710409.98,45745.52,6.44,,
1765.5,704394.79,42936.33,6.10,,1765.5,704394.79,49280.54,7.00,,1765.5,704394.79,43874.41,6.23,,1765.5,704394.79,45363.76,6.44,,
1769.1,700193.55,42625.07,6.09,,1769.1,700193.55,48956.57,6.99,,1769.1,700193.55,43553.69,6.22,,1769.1,700193.55,45045.11,6.43,,
1772.7,696025.43,42317.04,6.08,,1772.7,696025.43,48660.69,6.99,,1772.7,696025.43,43276.05,6.22,,1772.7,696025.43,44751.26,6.43,,
1776.3,692665.00,42064.50,6.07,,1776.3,692665.00,48401.00,6.99,,1776.3,692665.00,43007.00,6.21,,1776.3,692665.00,44490.83,6.42,,
1779.9,689928.53,41847.16,6.07,,1779.9,689928.53,48186.53,6.98,,1779.9,689928.53,42792.57,6.20,,1779.9,689928.53,44275.42,6.42,,
1783.5,684858.85,41506.82,6.06,,1783.5,684858.85,47825.51,6.98,,1783.5,684858.85,42452.02,6.20,,1783.5,684858.85,43928.12,6.41,,
1787.1,677579.63,41000.28,6.05,,1787.1,677579.63,47314.40,6.98,,1787.1,677579.63,41980.97,6.20,,1787.1,677579.63,43431.88,6.41,,
1790.7,668107.20,40372.50,6.04,,1790.7,668107.20,46639.85,6.98,,1790.7,668107.20,41341.44,6.19,,1790.7,668107.20,42784.60,6.40,,
1794.2,660788.89,39888.65,6.04,,1794.2,660788.89,46126.68,6.98,,1794.2,660788.89,40874.43,6.19,,1794.2,660788.89,42296.59,6.40,,
1797.8,657699.94,39668.21,6.03,,1797.8,657699.94,45887.18,6.98,,1797.8,657699.94,40642.46,6.18,,1797.8,657699.94,42065.95,6.40,,
1801.4,656442.90,39573.85,6.03,,1801.4,656442.90,45808.08,6.98,,1801.4,656442.90,40543.07,6.18,,1801.4,656442.90,41975.00,6.39,,
1805.0,652842.63,39318.00,6.02,,1805.0,652842.63,45559.73,6.98,,1805.0,652842.63,40284.57,6.17,,1805.0,652842.63,41720.77,6.39,,
1808.6,647244.71,38944.18,6.02,,1808.6,647244.71,45178.84,6.98,,1808.6,647244.71,39916.56,6.17,,1808.6,647244.71,41346.53,6.39,,
1812.1,640092.00,38433.40,6.00,,1812.1,640092.00,44640.80,6.97,,1812.1,640092.00,39425.60,6.16,,1812.1,640092.00,40833.27,6.38,,
1815.7,634961.25,38138.91,6.01,,1815.7,634961.25,44331.84,6.98,,1815.7,634961.25,39128.46,6.16,,1815.7,634961.25,40533.07,6.38,,
1819.3,628713.30,37684.62,5.99,,1819.3,628713.30,43858.89,6.98,,1819.3,628713.30,38697.07,6.15,,1819.3,628713.30,40080.19,6.37,,
1822.8,624923.81,37421.34,5.99,,1822.8,624923.81,43609.13,6.98,,1822.8,624923.81,38423.18,6.15,,1822.8,624923.81,39817.88,6.37,,
1826.4,617573.25,36976.43,5.99,,1826.4,617573.25,43129.28,6.98,,1826.4,617573.25,38001.90,6.15,,1826.4,617573.25,39369.20,6.37,,
1830.0,610293.69,36509.03,5.98,,1830.0,610293.69,42585.24,6.98,,1830.0,610293.69,37508.80,6.15,,1830.0,610293.69,38867.69,6.37,,
1833.6,606005.66,36225.26,5.98,,1833.6,606005.66,42330.05,6.99,,1833.6,606005.66,37242.73,6.15,,1833.6,606005.66,38599.35,6.37,,
1837.1,603785.58,36055.82,5.97,,1837.1,603785.58,42167.74,6.98,,1837.1,603785.58,37064.07,6.14,,1837.1,603785.58,38429.21,6.36,,
1840.7,604378.25,36059.01,5.97,,1840.7,604378.25,42223.56,6.99,,1840.7,604378.25,37077.43,6.13,,1840.7,604378.25,38453.33,6.36,,
1844.2,603677.50,35979.00,5.96,,1844.2,603677.50,42181.35,6.99,,1844.2,603677.50,37035.10,6.13,,1844.2,603677.50,38398.48,6.36,,
1847.8,599059.00,35671.20,5.95,,1847.8,599059.00,41830.00,6.98,,1847.8,599059.00,36712.50,6.13,,1847.8,599059.00,38071.23,6.36,,
1851.3,596708.13,35503.03,5.95,,1851.3,596708.13,41659.48,6.98,,1851.3,596708.13,36551.13,6.13,,1851.3,596708.13,37904.55,6.35,,
1854.9,594257.59,35296.23,5.94,,1854.9,594257.59,41455.61,6.98,,1854.9,594257.59,36339.43,6.12,,1854.9,594257.59,37697.09,6.34,,
1858.4,589671.15,35032.29,5.94,,1858.4,589671.15,41162.49,6.98,,1858.4,589671.15,36069.02,6.12,,1858.4,589671.15,37421.27,6.35,,
1862.0,581867.44,34523.59,5.93,,1862.0,581867.44,40560.20,6.97,,1862.0,581867.44,35563.13,6.11,,1862.0,581867.44,36882.31,6.34,,
1865.5,574941.71,34079.92,5.93,,1865.5,574941.71,40040.42,6.96,,1865.5,574941.71,35121.38,6.11,,1865.5,574941.71,36413.91,6.33,,
1869.1,573183.60,33978.07,5.93,,1869.1,573183.60,39886.88,6.96,,1869.1,573183.60,34986.66,6.10,,1869.1,573183.60,36283.87,6.33,,
1872.6,574565.20,33990.56,5.92,,1872.6,574565.20,39896.03,6.94,,1872.6,574565.20,35013.79,6.09,,1872.6,574565.20,36300.13,6.32,,
1876.1,572360.85,33829.41,5.91,,1876.1,572360.85,39634.11,6.92,,1876.1,572360.85,34828.18,6.09,,1876.1,572360.85,36097.23,6.31,,
1879.7,565374.69,33364.71,5.90,,1879.7,565374.69,39033.67,6.90,,1879.7,565374.69,34378.84,6.08,,1879.7,565374.69,35592.41,6.30,,
1883.2,556230.68,32762.39,5.89,,1883.2,556230.68,38263.34,6.88,,1883.2,556230.68,33746.21,6.07,,1883.2,556230.68,34923.98,6.28,,
1886.7,547891.91,32265.12,5.89,,1886.7,547891.91,37521.48,6.85,,1886.7,547891.91,33238.11,6.07,,1886.7,547891.91,34341.57,6.27,,
1890.2,537616.40,31610.30,5.88,,1890.2,537616.40,36629.34,6.81,,1890.2,537616.40,32539.31,6.05,,1890.2,537616.40,33592.98,6.25,,
1893.8,528966.08,31112.56,5.88,,1893.8,528966.08,35881.93,6.78,,1893.8,528966.08,31992.86,6.05,,1893.8,528966.08,32995.78,6.24,,
1897.3,521209.56,30608.19,5.87,,1897.3,521209.56,35163.15,6.75,,1897.3,521209.56,31493.07,6.04,,1897.3,521209.56,32421.47,6.22,,
1901.0,560218.40,32759.25,5.85,,1901.0,560218.40,37620.30,6.72,,1901.0,560218.40,33675.10,6.01,,1901.0,560218.40,34684.88,6.19,,
1903.8,556563.15,32496.75,5.84,,1903.8,556563.15,37323.00,6.71,,1903.8,556563.15,33462.00,6.01,,1903.8,556563.15,34427.25,6.19,,
1906.6,553311.00,32313.60,5.84,,1906.6,553311.00,37065.60,6.70,,1906.6,553311.00,33204.60,6.00,,1906.6,553311.00,34194.60,6.18,,
1909.4,550990.88,32127.26,5.83,,1909.4,550990.88,36843.70,6.69,,1909.4,550990.88,33015.06,5.99,,1909.4,550990.88,33995.34,6.17,,
1912.2,549073.39,31956.38,5.82,,1912.2,549073.39,36671.25,6.68,,1912.2,549073.39,32899.35,5.99,,1912.2,549073.39,33842.33,6.16,,
1915.0,546616.96,31814.21,5.82,,1915.0,546616.96,36444.45,6.67,,1915.0,546616.96,32660.60,5.98,,1915.0,546616.96,33639.75,6.15,,
1917.8,544353.15,31684.95,5.82,,1917.8,544353.15,36204.58,6.65,,1917.8,544353.15,32541.30,5.98,,1917.8,544353.15,33476.94,6.15,,
1920.6,542973.08,31587.34,5.82,,1920.6,542973.08,36158.59,6.66,,1920.6,542973.08,32410.16,5.97,,1920.6,542973.08,33385.36,6.15,,
1923.4,541105.20,31404.60,5.80,,1923.4,541105.20,36047.40,6.66,,1923.4,541105.20,32280.60,5.97,,1923.4,541105.20,33244.20,6.14,,
1926.2,540748.65,31359.90,5.80,,1926.2,540748.65,35971.65,6.65,,1926.2,540748.65,32240.33,5.96,,1926.2,540748.65,33190.63,6.14,,
1928.9,539904.49,31286.59,5.79,,1928.9,539904.49,35945.44,6.66,,1928.9,539904.49,32130.00,5.95,,1928.9,539904.49,33120.68,6.13,,
1931.7,538821.16,31154.63,5.78,,1931.7,538821.16,35885.51,6.66,,1931.7,538821.16,32116.19,5.96,,1931.7,538821.16,33052.11,6.13,,
1934.5,538019.19,31027.55,5.77,,1934.5,538019.19,35880.20,6.67,,1934.5,538019.19,32020.14,5.95,,1934.5,538019.19,32975.96,6.13,,
1937.3,536489.10,30954.00,5.77,,1937.3,536489.10,35843.33,6.68,,1937.3,536489.10,31938.90,5.95,,1937.3,536489.10,32912.08,6.13,,
1940.0,535727.49,30871.51,5.76,,1940.0,535727.49,35785.20,6.68,,1940.0,535727.49,31854.25,5.95,,1940.0,535727.49,32836.99,6.13,,
1942.8,534112.31,30773.25,5.76,,1942.8,534112.31,35683.88,6.68,,1942.8,534112.31,31755.38,5.95,,1942.8,534112.31,32737.50,6.13,,
1945.6,532294.80,30631.10,5.75,,1945.6,532294.80,35619.78,6.69,,1945.6,532294.80,31616.13,5.94,,1945.6,532294.80,32622.34,6.13,,
1948.3,529530.79,30478.83,5.76,,1948.3,529530.79,35475.86,6.70,,1948.3,529530.79,31440.99,5.94,,1948.3,529530.79,32465.23,6.13,,
1951.1,527969.10,30360.98,5.75,,1951.1,527969.10,35436.43,6.71,,1951.1,527969.10,31339.38,5.94,,1951.1,527969.10,32378.93,6.13,,
1953.8,526459.05,30255.23,5.75,,1953.8,526459.05,35333.03,6.71,,1953.8,526459.05,31282.88,5.94,,1953.8,526459.05,32290.38,6.13,,
1956.6,525252.00,30182.75,5.75,,1956.6,525252.00,35323.44,6.73,,1956.6,525252.00,31174.81,5.94,,1956.6,525252.00,32227.00,6.14,,
1959.3,524102.05,30050.00,5.73,,1959.3,524102.05,35308.75,6.74,,1959.3,524102.05,31101.75,5.93,,1959.3,524102.05,32153.50,6.13,,
1962.1,522451.88,29961.94,5.73,,1962.1,522451.88,35231.63,6.74,,1962.1,522451.88,30985.76,5.93,,1962.1,522451.88,32059.78,6.14,,
1964.8,521150.51,29899.35,5.74,,1964.8,521150.51,35134.76,6.74,,1964.8,521150.51,30928.28,5.93,,1964.8,521150.51,31987.46,6.14,,
1967.6,520052.80,29822.40,5.73,,1967.6,520052.80,35081.60,6.75,,1967.6,520052.80,30886.40,5.94,,1967.6,520052.80,31930.13,6.14,,
1970.3,518862.66,29712.99,5.73,,1970.3,518862.66,35057.05,6.76,,1970.3,518862.66,30842.88,5.94,,1970.3,518862.66,31870.97,6.14,,
1973.0,516789.65,29607.90,5.73,,1973.0,516789.65,34941.00,6.76,,1973.0,516789.65,30711.30,5.94,,1973.0,516789.65,31753.40,6.14,,
1975.8,515031.75,29489.25,5.73,,1975.8,515031.75,34870.50,6.77,,1975.8,515031.75,30596.25,5.94,,1975.8,515031.75,31652.00,6.15,,
1978.5,513644.59,29411.96,5.73,,1978.5,513644.59,34843.76,6.78,,1978.5,513644.59,30523.01,5.94,,1978.5,513644.59,31592.91,6.15,,
1981.2,512005.58,29287.60,5.72,,1981.2,512005.58,34779.03,6.79,,1981.2,512005.58,30466.55,5.95,,1981.2,512005.58,31511.06,6.15,,
1983.9,509351.06,29136.94,5.72,,1983.9,509351.06,34621.54,6.80,,1983.9,509351.06,30321.11,5.95,,1983.9,509351.06,31359.86,6.16,,
1986.6,507203.29,29050.88,5.73,,1986.6,507203.29,34548.68,6.81,,1986.6,507203.29,30175.43,5.95,,1986.6,507203.29,31258.33,6.16,,
1989.3,504877.03,28914.35,5.73,,1989.3,504877.03,34409.95,6.82,,1989.3,504877.03,30007.23,5.94,,1989.3,504877.03,31110.51,6.16,,
1992.1,502841.53,28830.50,5.73,,1992.1,502841.53,34345.90,6.83,,1992.1,502841.53,29895.98,5.95,,1992.1,502841.53,31024.13,6.17,,
1994.8,500985.73,28707.89,5.73,,1994.8,500985.73,34254.09,6.84,,1994.8,500985.73,29779.31,5.94,,1994.8,500985.73,30913.76,6.17,,
1997.5,499390.20,28670.10,5.74,,1997.5,499390.20,34164.15,6.84,,1997.5,499390.20,29712.08,5.95,,1997.5,499390.20,30848.78,6.18,,
2000.2,497879.34,28568.66,5.74,,2000.2,497879.34,34073.59,6.84,,2000.2,497879.34,29675.98,5.96,,2000.2,497879.34,30772.74,6.18,,
2002.9,496670.21,28490.96,5.74,,2002.9,496670.21,34081.16,6.86,,2002.9,496670.21,29634.41,5.97,,2002.9,496670.21,30735.51,6.19,,
2005.6,495012.70,28378.35,5.73,,2005.6,495012.70,33952.10,6.86,,2005.6,495012.70,29524.95,5.96,,2005.6,495012.70,30618.47,6.19,,
2008.3,492855.00,28263.40,5.73,,2008.3,492855.00,33814.00,6.86,,2008.3,492855.00,29379.90,5.96,,2008.3,492855.00,30485.77,6.19,,
2010.9,490652.96,28156.66,5.74,,2010.9,490652.96,33673.20,6.86,,2010.9,490652.96,29240.84,5.96,,2010.9,490652.96,30356.90,6.19,,
2013.6,488547.71,27975.28,5.73,,2013.6,488547.71,33551.21,6.87,,2013.6,488547.71,29058.60,5.95,,2013.6,488547.71,30195.03,6.18,,
2016.3,486349.20,27879.69,5.73,,2016.3,486349.20,33391.90,6.87,,2016.3,486349.20,28963.01,5.96,,2016.3,486349.20,30078.20,6.18,,
2019.0,483451.15,27677.65,5.73,,2019.0,483451.15,33155.85,6.86,,2019.0,483451.15,28792.40,5.96,,2019.0,483451.15,29875.30,6.18,,
2021.7,481216.88,27571.88,5.73,,2021.7,481216.88,32990.63,6.86,,2021.7,481216.88,28687.50,5.96,,2021.7,481216.88,29750.00,6.18,,
2024.3,479844.49,27509.25,5.73,,2024.3,479844.49,32915.14,6.86,,2024.3,479844.49,28628.81,5.97,,2024.3,479844.49,29684.40,6.19,,
2027.0,478354.20,27413.40,5.73,,2027.0,478354.20,32806.20,6.86,,2027.0,478354.20,28536.90,5.97,,2027.0,478354.20,29585.50,6.18,,
2029.7,476499.38,27306.46,5.73,,2029.7,476499.38,32665.08,6.86,,2029.7,476499.38,28429.53,5.97,,2029.7,476499.38,29467.02,6.18,,
2032.3,474386.33,27189.23,5.73,,2032.3,474386.33,32505.38,6.85,,2032.3,474386.33,28278.08,5.96,,2032.3,474386.33,29324.23,6.18,,
2035.0,472392.94,27071.69,5.73,,2035.0,472392.94,32357.88,6.85,,2035.0,472392.94,28193.00,5.97,,2035.0,472392.94,29207.52,6.18,,
2037.7,470559.38,26994.83,5.74,,2037.7,470559.38,32207.18,6.84,,2037.7,470559.38,28056.60,5.96,,2037.7,470559.38,29086.20,6.18,,
2040.3,468100.35,26843.43,5.73,,2040.3,468100.35,31999.43,6.84,,2040.3,468100.35,27874.63,5.95,,2040.3,468100.35,28905.83,6.18,,
2043.0,466098.95,26759.20,5.74,,2043.0,466098.95,31873.04,6.84,,2043.0,466098.95,27756.24,5.96,,2043.0,466098.95,28796.16,6.18,,
2045.6,463812.90,26578.80,5.73,,2045.6,463812.90,31682.70,6.83,,2045.6,463812.90,27606.00,5.95,,2045.6,463812.90,28622.50,6.17,,
2048.3,461282.88,26438.88,5.73,,2048.3,461282.88,31514.63,6.83,,2048.3,461282.88,27499.00,5.96,,2048.3,461282.88,28484.17,6.17,,
2050.9,458882.20,26307.40,5.73,,2050.9,458882.20,31298.40,6.82,,2050.9,458882.20,27337.80,5.96,,2050.9,458882.20,28314.53,6.17,,
2053.6,456982.73,26198.93,5.73,,2053.6,456982.73,31161.58,6.82,,2053.6,456982.73,27230.13,5.96,,2053.6,456982.73,28196.88,6.17,,
2056.2,454906.40,26051.63,5.73,,2056.2,454906.40,31004.65,6.82,,2056.2,454906.40,27112.99,5.96,,2056.2,454906.40,28056.42,6.17,,
2058.8,452575.55,25912.90,5.73,,2058.8,452575.55,30799.70,6.81,,2058.8,452575.55,26973.85,5.96,,2058.8,452575.55,27895.48,6.16,,
2061.5,449907.10,25752.15,5.72,,2061.5,449907.10,30574.65,6.80,,2061.5,449907.10,26813.10,5.96,,2061.5,449907.10,27713.30,6.16,,
2064.1,447551.91,25625.78,5.73,,2064.1,447551.91,30378.43,6.79,,2064.1,447551.91,26653.38,5.96,,2064.1,447551.91,27552.53,6.16,,
2066.7,445393.45,25467.55,5.72,,2066.7,445393.45,30246.73,6.79,,2066.7,445393.45,26493.95,5.95,,2066.7,445393.45,27402.74,6.15,,
2069.3,443103.75,25361.44,5.72,,2069.3,443103.75,30074.63,6.79,,2069.3,443103.75,26355.38,5.95,,2069.3,443103.75,27263.82,6.15,,
2072.0,441028.23,25245.55,5.72,,2072.0,441028.23,29923.03,6.78,,2072.0,441028.23,26206.68,5.94,,2072.0,441028.23,27125.09,6.15,,
2074.6,439220.36,25142.18,5.72,,2074.6,439220.36,29812.35,6.79,,2074.6,439220.36,26133.79,5.95,,2074.6,439220.36,27029.44,6.15,,
2077.2,437639.56,25007.06,5.71,,2077.2,437639.56,29733.81,6.79,,2077.2,437639.56,26029.06,5.95,,2077.2,437639.56,26923.31,6.15,,
2079.8,435644.30,24874.85,5.71,,2079.8,435644.30,29556.80,6.78,,2079.8,435644.30,25894.05,5.94,,2079.8,435644.30,26775.23,6.15,,
2082.4,433613.29,24794.25,5.72,,2082.4,433613.29,29403.44,6.78,,2082.4,433613.29,25747.88,5.94,,2082.4,433613.29,26648.52,6.15,,
2085.0,431511.99,24640.61,5.71,,2085.0,431511.99,29270.64,6.78,,2085.0,431511.99,25623.70,5.94,,2085.0,431511.99,26511.65,6.14,,
2087.6,429349.20,24490.00,5.70,,2087.6,429349.20,29103.60,6.78,,2087.6,429349.20,25532.80,5.95,,2087.6,429349.20,26375.47,6.14,,
2090.2,426694.43,24383.44,5.71,,2090.2,426694.43,28945.50,6.78,,2090.2,426694.43,25358.78,5.94,,2090.2,426694.43,26229.24,6.15,,
2092.8,423895.90,24226.20,5.72,,2092.8,423895.90,28733.40,6.78,,2092.8,423895.90,25259.10,5.96,,2092.8,423895.90,26072.90,6.15,,
2095.4,421285.84,24119.78,5.73,,2095.4,421285.84,28544.85,6.78,,2095.4,421285.84,25085.81,5.95,,2095.4,421285.84,25916.81,6.15,,
2098.0,419095.25,24011.31,5.73,,2098.0,419095.25,28391.13,6.77,,2098.0,419095.25,24943.19,5.95,,2098.0,419095.25,25781.88,6.15,,
2100.6,417401.63,23891.36,5.72,,2100.6,417401.63,28291.59,6.78,,2100.6,417401.63,24851.98,5.95,,2100.6,417401.63,25678.31,6.15,,
2103.1,415910.33,23812.25,5.73,,2103.1,415910.33,28234.53,6.79,,2103.1,415910.33,24740.00,5.95,,2103.1,415910.33,25595.59,6.15,,
2105.7,414380.48,23704.43,5.72,,2105.7,414380.48,28143.23,6.79,,2105.7,414380.48,24690.83,5.96,,2105.7,414380.48,25512.83,6.16,,
2108.3,412915.00,23608.30,5.72,,2108.3,412915.00,28059.80,6.80,,2108.3,412915.00,24621.40,5.96,,2108.3,412915.00,25429.83,6.16,,
2110.9,411845.00,23550.63,5.72,,2110.9,411845.00,28052.50,6.81,,2110.9,411845.00,24530.63,5.96,,2110.9,411845.00,25377.92,6.16,,
2113.5,411018.13,23520.00,5.72,,2113.5,411018.13,28052.50,6.83,,2113.5,411018.13,24530.63,5.97,,2113.5,411018.13,25367.71,6.17,,
2116.0,410328.04,23590.88,5.75,,2116.0,410328.04,28033.31,6.83,,2116.0,410328.04,24510.00,5.97,,2116.0,410328.04,25378.06,6.18,,
